N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
40,1.2,3,0.01,0.1,10000,100,0,1,0,4,FALSE,FALSE,data,FALSE,,1,TRUE,10,FALSE,FALSE,10000,10000,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,
Temp,n_samples,E_mean,E_std,M_mean,M_std,,,,,,,,,,,,,,,,,,
1.2,10000,-1.988134754,0.007789348,0.996923113,0.002077301,4.23E-05,8.43E-07,3.61E-06,1.57E-07,,,,,,,,,,,,,,
1.21,10000,-1.986681004,0.008338419,0.996515863,0.002273094,4.73E-05,2.21E-06,4.24E-06,3.10E-07,,,,,,,,,,,,,,
1.22,10000,-1.840946752,0.011696916,0.385295125,0.069481293,9.16E-05,3.61E-06,0.003970443,0.000164643,,,,,,,,,,,,,,
1.23,10000,-1.985675004,0.008745605,-0.996253364,0.002369562,5.04E-05,1.56E-06,4.58E-06,2.60E-07,,,,,,,,,,,,,,
1.24,10000,-1.984303754,0.009756451,-0.995859489,0.002692408,6.23E-05,2.54E-06,5.80E-06,4.50E-07,,,,,,,,,,,,,,
1.25,10000,-1.984321505,0.00900227,0.995899989,0.002439324,5.23E-05,1.98E-06,4.75E-06,2.21E-07,,,,,,,,,,,,,,
1.26,10000,-1.982961003,0.009199657,-0.99548674,0.002569703,5.34E-05,3.15E-06,5.22E-06,2.87E-07,,,,,,,,,,,,,,
1.27,10000,-1.982284005,0.009347235,-0.995298365,0.002611667,5.45E-05,2.50E-06,5.33E-06,2.26E-07,,,,,,,,,,,,,,
1.28,10000,-1.879347004,0.065146659,-0.668068123,0.226567441,0.002594234,7.45E-05,0.040222966,0.000953481,,,,,,,,,,,,,,
1.29,10000,-1.979987255,0.010313361,0.99470499,0.00285178,6.41E-05,2.28E-06,6.28E-06,2.24E-07,,,,,,,,,,,,,,
1.3,10000,-1.834290006,0.013457647,0.03538575,0.065952077,0.00010772,4.97E-06,0.00332921,0.000111205,,,,,,,,,,,,,,
1.31,10000,-1.977529756,0.010671735,-0.994043991,0.00299981,6.58E-05,2.58E-06,6.88E-06,3.47E-07,,,,,,,,,,,,,,
1.32,10000,-1.976690256,0.01145425,0.993769366,0.003223558,7.57E-05,2.34E-06,7.88E-06,3.48E-07,,,,,,,,,,,,,,
1.33,10000,-1.976029507,0.011134465,-0.993648991,0.003088148,7.01E-05,3.32E-06,7.12E-06,3.67E-07,,,,,,,,,,,,,,
1.34,10000,-1.976056757,0.011758989,0.993604116,0.003323559,7.65E-05,2.95E-06,8.27E-06,3.18E-07,,,,,,,,,,,,,,
1.35,10000,-1.820677756,0.014172605,-0.302021125,0.085046248,0.000110587,4.31E-06,0.005337275,0.000136648,,,,,,,,,,,,,,
1.36,10000,-1.972355508,0.012267958,0.992579367,0.003598058,8.12E-05,2.66E-06,9.55E-06,7.49E-07,,,,,,,,,,,,,,
1.37,10000,-1.971527006,0.012034354,0.992416992,0.003375365,7.73E-05,2.31E-06,8.32E-06,3.57E-07,,,,,,,,,,,,,,
1.38,10000,-1.969618758,0.012517446,-0.991849868,0.003577748,8.22E-05,3.65E-06,9.24E-06,3.02E-07,,,,,,,,,,,,,,
1.39,10000,-1.967308758,0.013834474,0.991175994,0.003958669,9.80E-05,3.33E-06,1.13E-05,4.32E-07,,,,,,,,,,,,,,
1.4,10000,-1.968155509,0.013110215,0.991451618,0.003701956,8.78E-05,2.76E-06,9.78E-06,5.63E-07,,,,,,,,,,,,,,
1.41,10000,-1.965672259,0.014334351,0.990740244,0.004150128,0.000103032,3.77E-06,1.23E-05,3.30E-07,,,,,,,,,,,,,,
1.42,10000,-1.96254776,0.0141851,0.989925245,0.004075269,0.000100042,2.48E-06,1.17E-05,5.61E-07,,,,,,,,,,,,,,
1.43,10000,-1.960942261,0.013695674,0.98935212,0.004036832,9.16E-05,3.25E-06,1.13E-05,3.91E-07,,,,,,,,,,,,,,
1.44,10000,-1.95869026,0.015409662,-0.988732996,0.004525551,0.000114318,4.95E-06,1.42E-05,7.29E-07,,,,,,,,,,,,,,
1.45,10000,-1.955124258,0.016856535,-0.987628122,0.005030495,0.000135361,5.31E-06,1.73E-05,8.34E-07,,,,,,,,,,,,,,
1.46,10000,-1.957138011,0.014903658,0.988281371,0.004380912,0.000103957,4.20E-06,1.31E-05,5.49E-07,,,,,,,,,,,,,,
1.47,10000,-1.956297509,0.014994884,-0.988067996,0.004432462,0.000104141,2.48E-06,1.33E-05,5.14E-07,,,,,,,,,,,,,,
1.48,10000,-1.793247997,0.019542465,-0.12748875,0.078847158,0.000173457,8.79E-06,0.004211367,8.69E-05,,,,,,,,,,,,,,
1.49,10000,-1.950234258,0.016663799,0.986196998,0.005031708,0.000124801,4.47E-06,1.69E-05,6.32E-07,,,,,,,,,,,,,,
1.5,10000,-1.947722257,0.017359983,0.985490749,0.005258866,0.000134081,5.13E-06,1.84E-05,7.38E-07,,,,,,,,,,,,,,
1.51,10000,-1.943969755,0.0176161,-0.984285125,0.005550676,0.000136076,6.37E-06,2.02E-05,1.27E-06,,,,,,,,,,,,,,
1.52,10000,-1.945599256,0.017810792,-0.985048499,0.005289946,0.000137332,3.50E-06,1.84E-05,5.14E-07,,,,,,,,,,,,,,
1.53,10000,-1.940271253,0.018752295,-0.98328525,0.005787072,0.000150052,9.43E-06,2.18E-05,1.14E-06,,,,,,,,,,,,,,
1.54,10000,-1.939560753,0.017933433,-0.983324126,0.005322152,0.000136142,7.94E-06,1.84E-05,4.71E-07,,,,,,,,,,,,,,
1.55,10000,-1.933996001,0.019646653,0.981290252,0.006192326,0.000160228,3.92E-06,2.44E-05,1.34E-06,,,,,,,,,,,,,,
1.56,10000,-1.934073751,0.019426701,-0.981559252,0.006048342,0.000154879,9.71E-06,2.35E-05,1.53E-06,,,,,,,,,,,,,,
1.57,10000,-1.926475749,0.020597765,-0.979098378,0.006484141,0.000172712,5.95E-06,2.71E-05,1.07E-06,,,,,,,,,,,,,,
1.58,10000,-1.927969499,0.02090137,-0.979557378,0.006735342,0.000175634,7.15E-06,2.88E-05,1.49E-06,,,,,,,,,,,,,,
1.59,10000,-1.762540252,0.022912421,0.168206,0.122641241,0.000207351,9.84E-06,0.009473543,0.000245784,,,,,,,,,,,,,,
1.6,10000,-1.919641748,0.021485922,0.977158129,0.006779898,0.000180014,1.27E-05,2.88E-05,1.37E-06,,,,,,,,,,,,,,
1.61,10000,-1.919420249,0.022768526,0.976981878,0.007305594,0.000199159,1.10E-05,3.32E-05,1.75E-06,,,,,,,,,,,,,,
1.62,10000,-1.917944248,0.023597978,0.976443003,0.00763724,0.000212438,1.17E-05,3.61E-05,1.20E-06,,,,,,,,,,,,,,
1.63,10000,-1.913814998,0.022665849,-0.975422253,0.007333943,0.000194315,7.91E-06,3.31E-05,1.58E-06,,,,,,,,,,,,,,
1.64,10000,-1.910524999,0.022211185,0.974377879,0.00718936,0.00018468,6.66E-06,3.12E-05,1.64E-06,,,,,,,,,,,,,,
1.65,10000,-1.904938999,0.024576894,-0.972367752,0.008329657,0.000220564,7.77E-06,4.17E-05,1.86E-06,,,,,,,,,,,,,,
1.66,10000,-1.904509499,0.024282618,-0.972201752,0.008273669,0.000212634,7.71E-06,4.12E-05,1.83E-06,,,,,,,,,,,,,,
1.67,10000,-1.9026255,0.02392544,0.971678877,0.007958017,0.000206395,1.07E-05,3.77E-05,1.36E-06,,,,,,,,,,,,,,
1.68,10000,-1.89582875,0.025809881,0.969436376,0.008713982,0.00023618,1.04E-05,4.50E-05,1.89E-06,,,,,,,,,,,,,,
1.69,10000,-1.894760751,0.024126947,-0.968946876,0.008558981,0.000204698,1.09E-05,4.31E-05,1.90E-06,,,,,,,,,,,,,,
1.7,10000,-1.88954725,0.026268148,-0.967361501,0.009199708,0.000239289,1.20E-05,4.96E-05,1.72E-06,,,,,,,,,,,,,,
1.71,10000,-1.887424501,0.026217753,0.9666935,0.009051964,0.000233602,5.45E-06,4.75E-05,1.33E-06,,,,,,,,,,,,,,
1.72,10000,-1.71041925,0.027956279,-0.015119625,0.091450673,0.000265115,1.21E-05,0.004879394,0.000204598,,,,,,,,,,,,,,
1.73,10000,-1.87639,0.027658642,-0.963374249,0.009586861,0.000256593,9.16E-06,5.32E-05,1.89E-06,,,,,,,,,,,,,,
1.74,10000,-1.869837251,0.02825107,-0.960790499,0.010314149,0.000263969,1.53E-05,6.14E-05,4.30E-06,,,,,,,,,,,,,,
1.75,10000,-1.8730745,0.027893839,-0.962289374,0.009471892,0.000255525,9.23E-06,5.12E-05,2.29E-06,,,,,,,,,,,,,,
1.76,10000,-1.86394,0.030738172,0.958886624,0.01112251,0.000301536,9.35E-06,7.03E-05,2.53E-06,,,,,,,,,,,,,,
1.77,10000,-1.864593751,0.029227438,0.959293373,0.010492924,0.000272281,1.45E-05,6.20E-05,2.71E-06,,,,,,,,,,,,,,
1.78,10000,-1.85972425,0.030715748,0.956770624,0.013123739,0.000297791,1.28E-05,9.50E-05,1.17E-05,,,,,,,,,,,,,,
1.79,10000,-1.852194,0.030649166,-0.953984499,0.013562804,0.000291509,1.52E-05,0.00010226,5.49E-06,,,,,,,,,,,,,,
1.8,10000,-1.849285,0.030727228,-0.953824749,0.011188526,0.000291413,7.23E-06,6.90E-05,1.78E-06,,,,,,,,,,,,,,
1.81,10000,-1.845379999,0.03175623,-0.951781499,0.013117841,0.000309246,1.19E-05,9.53E-05,6.22E-06,,,,,,,,,,,,,,
1.82,10000,-1.8374885,0.032743986,0.949624,0.012490165,0.000326168,1.13E-05,8.59E-05,3.14E-06,,,,,,,,,,,,,,
1.83,10000,-1.8317735,0.033199769,0.94766925,0.012806764,0.000329661,1.77E-05,8.94E-05,3.50E-06,,,,,,,,,,,,,,
1.84,10000,-1.8315785,0.030915604,-0.94701425,0.012236177,0.000282744,1.49E-05,8.13E-05,4.06E-06,,,,,,,,,,,,,,
1.85,10000,-1.823161251,0.032458063,-0.944868,0.012516217,0.000306833,1.34E-05,8.52E-05,6.15E-06,,,,,,,,,,,,,,
1.86,10000,-1.815684,0.035102114,0.941392501,0.014358741,0.000356685,1.36E-05,0.00011121,3.07E-06,,,,,,,,,,,,,,
1.87,10000,-1.803935,0.035909029,-0.9354795,0.016367386,0.000369714,1.01E-05,0.000143939,8.21E-06,,,,,,,,,,,,,,
1.88,10000,-1.8027995,0.032972531,0.936589751,0.013710326,0.000308618,9.61E-06,0.000100245,5.70E-06,,,,,,,,,,,,,,
1.89,10000,-1.7956225,0.038521293,0.932000625,0.018245141,0.000415709,1.16E-05,0.000176461,9.60E-06,,,,,,,,,,,,,,
1.9,10000,-1.789734,0.036684507,0.92997875,0.020098956,0.000373103,1.46E-05,0.000212755,1.22E-05,,,,,,,,,,,,,,
1.91,10000,-1.78345225,0.034333058,0.929918125,0.013719695,0.000321849,1.57E-05,9.86E-05,4.75E-06,,,,,,,,,,,,,,
1.92,10000,-1.77694975,0.038658153,-0.926496,0.016706935,0.000405712,2.30E-05,0.000145104,5.79E-06,,,,,,,,,,,,,,
1.93,10000,-1.768656751,0.041695085,-0.922094125,0.020247503,0.000466656,1.85E-05,0.000209589,1.24E-05,,,,,,,,,,,,,,
1.94,10000,-1.7589315,0.042431823,0.918483375,0.02100543,0.000477486,1.83E-05,0.000227731,1.15E-05,,,,,,,,,,,,,,
1.95,10000,-1.755538,0.039143925,0.918435626,0.016644361,0.000404152,1.48E-05,0.000141967,3.88E-06,,,,,,,,,,,,,,
1.96,10000,-1.746796,0.042744423,-0.913384375,0.020643868,0.000475543,2.01E-05,0.000217385,6.46E-06,,,,,,,,,,,,,,
1.97,10000,-1.6842695,0.075600414,0.7751,0.195183182,0.001482982,5.54E-05,0.01932376,0.000733879,,,,,,,,,,,,,,
1.98,10000,-1.73204025,0.045422013,0.907361875,0.022893609,0.000521714,2.15E-05,0.00026721,1.28E-05,,,,,,,,,,,,,,
1.99,10000,-1.7304595,0.042800922,0.906954625,0.020740945,0.000459175,1.81E-05,0.000216988,8.07E-06,,,,,,,,,,,,,,
2,10000,-1.7131345,0.047765704,-0.898091875,0.024291192,0.000568262,2.85E-05,0.000293288,1.49E-05,,,,,,,,,,,,,,
2.01,10000,-1.71550925,0.046804447,0.900032,0.023772087,0.000542205,1.97E-05,0.000281797,2.19E-05,,,,,,,,,,,,,,
2.02,10000,-1.70798375,0.045980598,-0.897175875,0.023022498,0.000513795,2.66E-05,0.000262302,1.48E-05,,,,,,,,,,,,,,
2.03,10000,-1.6932965,0.048872966,-0.889099876,0.026320286,0.000581159,2.24E-05,0.000339545,1.78E-05,,,,,,,,,,,,,,
2.04,10000,-1.68766825,0.047902764,0.88576825,0.027599945,0.000549868,1.78E-05,0.000371772,1.62E-05,,,,,,,,,,,,,,
2.05,10000,-1.666741501,0.049970839,0.875278,0.026608543,0.000593364,2.85E-05,0.000343599,1.88E-05,,,,,,,,,,,,,,
2.06,10000,-1.66022775,0.051489538,0.872103,0.028234457,0.000624692,2.43E-05,0.000387186,1.43E-05,,,,,,,,,,,,,,
2.07,10000,-1.6511025,0.052957041,0.867632625,0.031521824,0.00065771,2.14E-05,0.000473987,3.18E-05,,,,,,,,,,,,,,
2.08,10000,-1.64808575,0.049809236,0.86930825,0.026758076,0.000571352,1.56E-05,0.000341783,1.27E-05,,,,,,,,,,,,,,
2.09,10000,-1.629518499,0.058003411,0.858274125,0.033231173,0.000769762,3.32E-05,0.000532034,2.66E-05,,,,,,,,,,,,,,
2.1,10000,-1.62732375,0.057704785,-0.857128125,0.033914833,0.000752925,2.92E-05,0.000543777,2.72E-05,,,,,,,,,,,,,,
2.11,10000,-1.61514325,0.058635838,-0.84802075,0.035806704,0.000768529,2.60E-05,0.000604391,2.12E-05,,,,,,,,,,,,,,
2.12,10000,-1.603778249,0.058317947,0.842324875,0.043837927,0.000752467,4.00E-05,0.000894085,3.30E-05,,,,,,,,,,,,,,
2.13,10000,-1.5947145,0.057538746,0.8383245,0.033058039,0.000725685,3.05E-05,0.000511568,2.04E-05,,,,,,,,,,,,,,
2.14,10000,-1.572684,0.069418342,-0.8189385,0.054144261,0.001055566,4.66E-05,0.001370983,0.000108785,,,,,,,,,,,,,,
2.15,10000,-1.55590225,0.060966797,0.807756125,0.049251509,0.000804432,2.29E-05,0.001122636,4.24E-05,,,,,,,,,,,,,,
2.16,10000,-1.525202249,0.060230731,-0.78266475,0.050763189,0.000775133,2.55E-05,0.001187493,3.41E-05,,,,,,,,,,,,,,
2.17,10000,-1.52434625,0.055757461,-0.785033375,0.043396424,0.000657907,3.52E-05,0.000857303,4.07E-05,,,,,,,,,,,,,,
2.18,10000,-1.501838001,0.06124183,-0.769513875,0.054723924,0.0007861,6.60E-05,0.00137159,6.73E-05,,,,,,,,,,,,,,
2.19,10000,-1.491239,0.073375531,0.754137625,0.07110682,0.001123385,3.10E-05,0.002298039,5.98E-05,,,,,,,,,,,,,,
2.2,10000,-1.5036805,0.06926638,-0.782036125,0.055539313,0.000997755,4.02E-05,0.001390955,6.40E-05,,,,,,,,,,,,,,
2.21,10000,-1.465344,0.068999505,-0.72952875,0.08293126,0.000974535,3.90E-05,0.003113257,0.000123158,,,,,,,,,,,,,,
2.22,10000,-1.397533,0.083798353,0.605387875,0.154971158,0.001421356,5.22E-05,0.010796125,0.0004824,,,,,,,,,,,,,,
2.23,10000,-1.4314065,0.087368067,-0.68685375,0.131786991,0.001537306,6.32E-05,0.007724823,0.000343181,,,,,,,,,,,,,,
2.24,10000,-1.39849525,0.081629576,0.65633725,0.102394221,0.00132761,4.09E-05,0.00467612,0.000167897,,,,,,,,,,,,,,
2.25,10000,-1.383786999,0.081948123,-0.62240175,0.144496267,0.001327768,4.31E-05,0.009310941,0.000594036,,,,,,,,,,,,,,
2.26,10000,-1.3036975,0.085969557,-0.439163001,0.16346976,0.001436593,6.40E-05,0.011808307,0.000605432,,,,,,,,,,,,,,
2.27,10000,-1.29253025,0.073372387,-0.158707,0.341434442,0.001045317,2.86E-05,0.051148439,0.001493505,,,,,,,,,,,,,,
2.28,10000,-1.288247001,0.068056472,0.35525875,0.21063982,0.000893899,4.64E-05,0.019428432,0.000638832,,,,,,,,,,,,,,
2.29,10000,-1.260509251,0.07330706,-0.08179225,0.371627016,0.001018573,5.37E-05,0.05993097,0.0018561,,,,,,,,,,,,,,
2.3,10000,-1.2192125,0.058205239,0.149728625,0.204052494,0.000642404,2.34E-05,0.018061927,0.00054431,,,,,,,,,,,,,,
2.31,10000,-1.224233,0.083733597,-0.19617025,0.273748225,0.001312037,4.63E-05,0.032295953,0.000260661,,,,,,,,,,,,,,
2.32,10000,-1.207801,0.065502743,0.322944375,0.152644431,0.000798041,3.46E-05,0.010008581,0.000282274,,,,,,,,,,,,,,
2.33,10000,-1.181242,0.061916092,0.09658525,0.169055051,0.000709896,3.20E-05,0.012175166,0.000401471,,,,,,,,,,,,,,
2.34,10000,-1.18650725,0.082923331,0.26110825,0.211246051,0.001248838,5.37E-05,0.019118422,0.00058737,,,,,,,,,,,,,,
2.35,10000,-1.1836895,0.071149483,-0.167205625,0.315271815,0.000915673,1.71E-05,0.042271823,0.001300581,,,,,,,,,,,,,,
2.36,10000,-1.155397,0.063223283,0.092792375,0.162699348,0.000719874,2.38E-05,0.011176645,0.000243951,,,,,,,,,,,,,,
2.37,10000,-1.16048525,0.069997358,-0.072987375,0.335433949,0.000868116,4.13E-05,0.047472902,0.001409208,,,,,,,,,,,,,,
2.38,10000,-1.13495475,0.05713882,0.19731125,0.181428538,0.000574091,2.79E-05,0.013899017,0.000374552,,,,,,,,,,,,,,
2.39,10000,-1.11723075,0.061333692,0.014758875,0.145923394,0.000657918,3.70E-05,0.008952975,0.000232218,,,,,,,,,,,,,,
2.4,10000,-1.11797925,0.053677342,-0.0386595,0.136912924,0.000497706,1.46E-05,0.007827117,0.000285991,,,,,,,,,,,,,,
2.41,10000,-1.1194735,0.054452183,-0.251185625,0.149029443,0.000508836,1.74E-05,0.0091573,0.000393212,,,,,,,,,,,,,,
2.42,10000,-1.100997501,0.059334379,-0.06296525,0.18321537,0.000597566,2.15E-05,0.013901093,0.000429115,,,,,,,,,,,,,,
2.43,10000,-1.071683252,0.05815681,-0.054926375,0.121255598,0.000575104,2.33E-05,0.006048075,0.000245342,,,,,,,,,,,,,,
2.44,10000,-1.079044001,0.060343254,0.11379725,0.1676195,0.000611737,3.06E-05,0.011487098,0.000316804,,,,,,,,,,,,,,
2.45,10000,-1.060749002,0.054729049,0.075928625,0.161751036,0.00049703,1.67E-05,0.010687304,0.000397475,,,,,,,,,,,,,,
2.46,10000,-1.051611502,0.056598192,-0.076814,0.135103677,0.000528838,2.13E-05,0.007422521,0.000336985,,,,,,,,,,,,,,
2.47,10000,-1.055384002,0.059538421,-0.155301875,0.155904369,0.000577416,1.89E-05,0.009832708,0.000247327,,,,,,,,,,,,,,
2.48,10000,-1.041203003,0.0575625,-0.109819625,0.204108245,0.000534383,2.06E-05,0.016707224,0.000458017,,,,,,,,,,,,,,
2.49,10000,-1.020808753,0.054465323,-0.036507375,0.156653987,0.000478276,1.71E-05,0.009854596,0.000310116,,,,,,,,,,,,,,
2.5,10000,-0.997994504,0.051146424,-0.00559975,0.124795111,0.000418103,1.33E-05,0.006185917,0.000237081,,,,,,,,,,,,,,
2.51,10000,-1.012624753,0.05894244,0.06039525,0.136808662,0.000550762,2.62E-05,0.007474467,0.000320478,,,,,,,,,,,,,,
2.52,10000,-0.995289253,0.052563219,-0.0277235,0.156348311,0.000433027,1.73E-05,0.009676142,0.000332998,,,,,,,,,,,,,,
2.53,10000,-0.993335754,0.058418884,0.000561625,0.133580838,0.000533681,2.67E-05,0.007002726,0.000256345,,,,,,,,,,,,,,
2.54,10000,-0.994871503,0.057807502,0.02730875,0.128556774,0.000518801,3.60E-05,0.00651191,0.000269739,,,,,,,,,,,,,,
2.55,10000,-0.979923004,0.051692413,-0.0193945,0.135102797,0.000409781,2.78E-05,0.007143253,0.000221121,,,,,,,,,,,,,,
2.56,10000,-0.973938253,0.058114486,0.064958375,0.137125938,0.000517942,2.86E-05,0.007402991,0.000237421,,,,,,,,,,,,,,
2.57,10000,-0.964321753,0.054166764,0.01442675,0.12095293,0.000443233,2.41E-05,0.005718769,0.000229494,,,,,,,,,,,,,,
2.58,10000,-0.961207753,0.056580239,-0.01138,0.124714738,0.000481556,2.42E-05,0.005981212,0.000286709,,,,,,,,,,,,,,
2.59,10000,-0.947100252,0.057528067,0.052675625,0.125294233,0.000487963,2.17E-05,0.00604857,0.000218766,,,,,,,,,,,,,,
2.6,10000,-0.941702002,0.053885396,-0.046027375,0.127726851,0.000430054,1.81E-05,0.006278006,0.000212964,,,,,,,,,,,,,,
2.61,10000,-0.933378252,0.053672486,-0.036881375,0.117864326,0.000421468,2.48E-05,0.005290641,0.000155467,,,,,,,,,,,,,,
2.62,10000,-0.933290001,0.053245069,0.048801125,0.13025912,0.000412219,2.26E-05,0.006436988,0.000213886,,,,,,,,,,,,,,
2.63,10000,-0.926707001,0.054294464,0.07292775,0.12558915,0.000427204,1.11E-05,0.005977069,0.000187577,,,,,,,,,,,,,,
2.64,10000,-0.920715751,0.054905131,-0.05841125,0.112189027,0.000432797,2.56E-05,0.004784771,0.000107018,,,,,,,,,,,,,,
2.65,10000,-0.912742501,0.052110521,0.01878225,0.141393971,0.000386535,1.93E-05,0.007483999,0.000351654,,,,,,,,,,,,,,
2.66,10000,-0.908259501,0.054947141,0.021813,0.108589292,0.000424831,2.16E-05,0.004425526,0.000306009,,,,,,,,,,,,,,
2.67,10000,-0.896781251,0.052287263,-0.05015475,0.105566308,0.000382009,1.22E-05,0.004180679,0.000154487,,,,,,,,,,,,,,
2.68,10000,-0.898247,0.053029139,-0.0045955,0.115655848,0.000388856,9.83E-06,0.004936525,0.000142859,,,,,,,,,,,,,,
2.69,10000,-0.88098075,0.049780255,0.060073625,0.095285315,0.000344577,1.15E-05,0.003391125,0.000177975,,,,,,,,,,,,,,
2.7,10000,-0.8877525,0.054639593,-0.0259,0.117586695,0.000410021,1.92E-05,0.00513455,0.000146045,,,,,,,,,,,,,,
2.71,10000,-0.875540751,0.050075101,-0.030895125,0.111197929,0.000339938,1.38E-05,0.004552945,9.83E-05,,,,,,,,,,,,,,
2.72,10000,-0.878211751,0.056623949,0.036843875,0.141511063,0.000433898,1.59E-05,0.007317161,0.000275552,,,,,,,,,,,,,,
2.73,10000,-0.865254,0.052003851,0.01076975,0.098306021,0.000362686,1.72E-05,0.003535734,0.000178814,,,,,,,,,,,,,,
2.74,10000,-0.85203425,0.050384037,0.00675225,0.08658595,0.000335488,1.06E-05,0.002722503,8.08E-05,,,,,,,,,,,,,,
2.75,10000,-0.84677975,0.051893009,-0.003430125,0.091449279,0.000358292,1.71E-05,0.003051796,6.79E-05,,,,,,,,,,,,,,
2.76,10000,-0.850423,0.0492842,0.021464125,0.095549928,0.000317634,1.27E-05,0.003318849,0.000111452,,,,,,,,,,,,,,
2.77,10000,-0.848222501,0.051737697,0.00588725,0.110401712,0.000350269,1.37E-05,0.004379849,0.000160195,,,,,,,,,,,,,,
2.78,10000,-0.8427915,0.051171,-0.008007875,0.097314755,0.00033718,1.69E-05,0.003418198,0.000114906,,,,,,,,,,,,,,
2.79,10000,-0.837211,0.046424821,-0.022043625,0.093759096,0.000273907,1.15E-05,0.003157745,0.000137287,,,,,,,,,,,,,,
2.8,10000,-0.82474275,0.050830816,0.010796625,0.111406778,0.000325878,1.71E-05,0.00443316,0.000118252,,,,,,,,,,,,,,
2.81,10000,-0.82707425,0.048679096,-0.004278875,0.080267941,0.000301329,1.33E-05,0.002292141,7.59E-05,,,,,,,,,,,,,,
2.82,10000,-0.81568175,0.048766058,0.00466,0.082807442,0.000298326,1.54E-05,0.002433167,8.02E-05,,,,,,,,,,,,,,
2.83,10000,-0.81601225,0.049354442,-0.00858975,0.092605414,0.000304427,1.11E-05,0.003029602,9.78E-05,,,,,,,,,,,,,,
2.84,10000,-0.8046275,0.051730564,-0.000393125,0.088243941,0.000331302,1.38E-05,0.002753054,0.000158711,,,,,,,,,,,,,,
2.85,10000,-0.79679225,0.049973515,0.009166625,0.077066627,0.000307544,9.83E-06,0.002076145,6.94E-05,,,,,,,,,,,,,,
2.86,10000,-0.80008325,0.051558704,0.02255125,0.079718565,0.000324185,8.84E-06,0.002218203,0.00012473,,,,,,,,,,,,,,
2.87,10000,-0.7963575,0.050322569,0.016498875,0.083843834,0.000305137,1.34E-05,0.002447887,0.000105516,,,,,,,,,,,,,,
2.88,10000,-0.78597375,0.049289235,-0.006046125,0.088941678,0.000292692,1.29E-05,0.002749311,9.83E-05,,,,,,,,,,,,,,
2.89,10000,-0.785825,0.049276953,-0.004797375,0.074037598,0.000289247,9.69E-06,0.001881723,4.57E-05,,,,,,,,,,,,,,
2.9,10000,-0.77614875,0.051626384,0.005922625,0.074613985,0.000316543,1.03E-05,0.001919571,6.69E-05,,,,,,,,,,,,,,
2.91,10000,-0.77724425,0.047625245,-0.01311075,0.082590453,0.000264845,1.47E-05,0.002329508,0.00012651,,,,,,,,,,,,,,
2.92,10000,-0.77284225,0.049070381,-0.00103375,0.080837303,0.000281479,8.07E-06,0.002240161,9.93E-05,,,,,,,,,,,,,,
2.93,10000,-0.7700965,0.048176895,0.000832,0.090473967,0.000270293,1.01E-05,0.002809811,8.25E-05,,,,,,,,,,,,,,
2.94,10000,-0.76212825,0.04865384,0.009474375,0.074851447,0.000273323,1.40E-05,0.00191692,7.59E-05,,,,,,,,,,,,,,
2.95,10000,-0.76428025,0.046835497,0.011656,0.078542557,0.000249676,1.10E-05,0.002100623,0.000117461,,,,,,,,,,,,,,
2.96,10000,-0.755153,0.05339888,0.013782875,0.073641074,0.000324425,1.86E-05,0.001822062,4.05E-05,,,,,,,,,,,,,,
2.97,10000,-0.75322,0.046898685,0.0075635,0.086729573,0.000249042,7.50E-06,0.002532361,5.58E-05,,,,,,,,,,,,,,
2.98,10000,-0.74467425,0.047206337,-0.016762375,0.074676465,0.000251143,8.39E-06,0.001865943,7.74E-05,,,,,,,,,,,,,,
2.99,10000,-0.73770775,0.048441472,-0.004448,0.072136673,0.000263218,6.43E-06,0.001747442,7.43E-05,,,,,,,,,,,,,,
3,10000,-0.73854725,0.047137725,-0.016507625,0.071459792,0.000247912,1.09E-05,0.001701262,0.000102091,,,,,,,,,,,,,,
